description,prix,code,marque,date
Pâtes Zoodles,1.0,20040380004_EA,Heinz,2019-06-28 22:41
Coulis de tomates Passata Di Pomodoro,1.0,20016661_EA,La Molisana,2019-06-28 22:41
Pâtes Scooby Doo,1.0,20040380005_EA,Heinz,2019-06-28 22:41
Pâte de tomate,1.18,20056697_EA,sans nom,2019-06-28 22:41
Sauce aux tomates,1.28,20120683_EA,sans nom,2019-06-28 22:41
Sauce pour pâtes Originale,1.38,20299886001_EA,sans nom,2019-06-28 22:41
Mini bouchées,1.47,20312500004_EA,Chef Boyardee,2019-06-28 22:41
Ravioli au bœuf,1.47,20312500005_EA,Chef Boyardee,2019-06-28 22:41
Spaghetti boulettes de viande,1.47,20312500006_EA,Chef Boyardee,2019-06-28 22:41
Spaghetti et boulettes de viande grand format,1.47,20312500007_EA,Chef Boyardee,2019-06-28 22:41
Beefaroni,1.47,20312500002_EA,Chef Boyardee,2019-06-28 22:41
Mini ravioli au bœuf,1.47,20312500001_EA,Chef Boyardee,2019-06-28 22:41
Sauce aux tomates,1.58,20063296001_EA,Hunt’s,2019-06-28 22:41
Sauce tomates italiennes,1.78,20088973_EA,Hunt’s,2019-06-28 22:41
Sauce pour pâtes épaisse et riche originale,1.78,20296852001_EA,Hunt’s,2019-06-28 22:41
Beefaroni en bol,1.79,20317621002_EA,Chef Boyardee,2019-06-28 22:41
Ravioli pour four à micro-ondes,1.79,20317621001_EA,Chef Boyardee,2019-06-28 22:41
Sauce tomate à l’oignon fines herbes et épices,1.88,20023601001_EA,Hunt’s,2019-06-28 22:41
sauce tomate avec basilic les tomates avec tout,1.88,20599748001_EA,le Choix du Président,2019-06-28 22:41
Sauce tomate originale Les tomates avant tout,1.88,20599748002_EA,le Choix du Président,2019-06-28 22:41
Sauce aux tomates,1.88,20008721_EA,Hunt’s,2019-06-28 22:41
Passata Di Pomodoro Splendido,1.89,21124832_EA,le Choix du Président,2019-06-28 22:41
Mini Ravioli,1.94,20170040002_EA,Chef Boyardee,2019-06-28 22:41
Ravioli au bœuf,1.94,20170040001_EA,Chef Boyardee,2019-06-28 22:41
Pâte de tomate,1.98,20157369_EA,Hunt’s,2019-06-28 22:41
Pâtes, lasagne,1.98,20855044_EA,Heinz,2019-06-28 22:41
sauce à pizza originale,2.38,20581839002_EA,le Choix du Président,2019-06-28 22:41
Sauce pour pâtes parmesan et romano Sélection du Jardin Recette de six légumes,2.38,20095184004_EA,Catelli,2019-06-28 22:41
Sauce pour pâtes tomates en dés et basilic Sélection du Jardin Recette de six légumes,2.38,20095184001_EA,Catelli,2019-06-28 22:41
Sauce pour pâtes recette de 6 légumes Sélection du jardin,2.38,20095184007_EA,Catelli,2019-06-28 22:41
Sauce pour pâtes champignons campagnards Sélection du Jardin Recette de six légumes,2.38,20095184005_EA,Catelli,2019-06-28 22:41
Sauce aux quatre fromages Di Parma,2.48,20323101006_EA,Classico,2019-06-28 22:41
Sauce au bœuf, d'Abruzzi,2.48,20323101015_EA,Classico,2019-06-28 22:41
Sauce aux champignons portobello grillés Di Toscana,2.48,20323101004_EA,Classico,2019-06-28 22:41
Sauce à la vodka Di Milano,2.48,20323101013_EA,Classico,2019-06-28 22:41
Sauce pour pâtes à la bolognaise,2.48,20961253_EA,Classico,2019-06-28 22:41
Sauce tomates et basilic Di Napoli,2.48,20323101001_EA,Classico,2019-06-28 22:41
Pâte de tomate Mutti,2.48,20934088_EA,Mutti,2019-06-28 22:41
Pâté Jambon Érable avec Saveur Naturelle d'Érable,1.0,21031886_EA,None,2019-06-28 22:41
Dinde en morceaux Menu bleu,1.68,20619888002_EA,le Choix du Président,2019-06-28 22:41
Morceaux de poulet Menu bleu,1.68,20619888001_EA,le Choix du Président,2019-06-28 22:41
Flocons de dinde,2.58,20298273003_EA,Maple Leaf,2019-06-28 22:41
Jambon en flocons,2.58,20298273001_EA,Maple Leaf,2019-06-28 22:41
Flocons de poulet,2.58,20298273005_EA,Maple Leaf,2019-06-28 22:41
Escargots,3.0,20170934_EA,M’Lord,2019-06-28 22:41
Bœuf salé,4.28,20050622_EA,Hereford,2019-06-28 22:41
Jambon cuit,7.68,20080378_EA,Maple Leaf,2019-06-28 22:41
Langue de porc marinée,7.98,20064360_EA,None,2019-06-28 22:41
Gruau instantané en coupe érable et cassonade,1.79,20850404_EA,Quaker,2019-06-28 22:41
Coupe de gruau pomme et cannelle,1.79,20850394_EA,Quaker,2019-06-28 22:41
Germe de blé,1.79,20744485_EA,Rogers,2019-06-28 22:41
Son de blé,1.99,20744484_EA,Rogers,2019-06-28 22:41
Gruau instantané nature,2.84,20786335010_EA,Quaker,2019-06-28 22:41
Gruau à grains entiers à 100 % une minute,2.88,20923942_EA,sans nom,2019-06-28 22:41
Avoine découpée, Érable et cassonade,2.98,20943950_EA,le Choix du Président,2019-06-28 22:41
Gruau instantané Pêches et crème,2.98,20943964_EA,le Choix du Président,2019-06-28 22:41
Gruau instantané Nature,2.98,20944072_EA,le Choix du Président,2019-06-28 22:41
gruau instantané à saveur d’érable et de cassonade,2.98,20944600_EA,le Choix du Président,2019-06-28 22:41
Avoine découpée à cuisson rapide Menu bleu,2.98,20943962_EA,le Choix du Président,2019-06-28 22:41
gruau instantané saveurs variées,2.98,20943973_EA,le Choix du Président,2019-06-28 22:41
Gruau instantané pomme et cannelle,2.98,20944004_EA,le Choix du Président,2019-06-28 22:41
Gruau rapide,3.0,20705773_EA,le Choix du Président,2019-06-28 22:41
Gros flocons d’avoine,3.0,20893369_EA,Robin Hood,2019-06-28 22:41
Gruau minute,3.0,20894131_EA,Robin Hood,2019-06-28 22:41
Gruau, Une Minute,3.28,20323113003_EA,Quaker,2019-06-28 22:41
Gruau, Gros Flocons,3.28,20323113002_EA,Quaker,2019-06-28 22:41
Céréales, Son D'avoine,3.48,20048882_EA,Quaker,2019-06-28 22:41
Crème de blé 3 minutes,3.49,20698221_EA,Cream of Wheat,2019-06-28 22:41
Céréales chaudes originales instantanées de Cream of Wheat,3.49,20698130_EA,Cream of Wheat,2019-06-28 22:41
Avoine découpée à l’ancienne,3.49,20703868_EA,le Choix du Président,2019-06-28 22:41
Gruau instantane, Protéines - Trois Petits Fruits,3.68,20884522_EA,Quaker,2019-06-28 22:41
Gruau instantané érable et cassonade et protéines,3.68,20786335008_EA,Quaker,2019-06-28 22:41
Gruau, érable et cassonade,3.98,20978794_EA,Nature’s Path,2019-06-28 22:41
Gruau EnvrioKidz, pomme et cannelle,3.98,20979000_EA,Nature’s Path,2019-06-28 22:41
Gruau instantané avec graines de lin,3.99,20971781_EA,le Choix du Président,2019-06-28 22:41
gruau instantané saveur érable et cassonade,3.99,20974190_EA,le Choix du Président,2019-06-28 22:41
avoine découpée,4.0,20971286_EA,le Choix du Président,2019-06-28 22:41
Gruau, Coupe épointée à cuisson rapide,4.18,20939060_EA,Quaker,2019-06-28 22:41
Quaker Gruau instantane, Super Grains Quaker Banane et amandes grillées,4.18,21081065_EA,Quaker,2019-06-28 22:41
Gruau instantane, Coupe épointée - Bleuets et Canneberges,4.18,21008673_EA,Quaker,2019-06-28 22:41
Gruau instantane, Super Grains - Pommes et Cannelle,4.18,21005732_EA,Quaker,2019-06-28 22:41
Gruau instantane, Coupe épointée - Cassonade et Cannelle,4.18,21005217_EA,Quaker,2019-06-28 22:41
Céréales chaudes,4.78,20180929_EA,None,2019-06-28 22:41
Gruau instantane, Érable et Cassonade,4.88,20638159_EA,Quaker,2019-06-28 22:41
Gruau d’avoine Qi’a noix de coco crémeuse biologique,4.98,20885283002_EA,Nature’s Path,2019-06-28 22:41
Barre granola aux baies d’été,4.98,20978997_EA,Nature’s Path,2019-06-28 22:41
Gruau d’avoine Qi’a supergrains biologique,4.98,20885283001_EA,Nature’s Path,2019-06-28 22:41
Céréales de chia sarrasin et chanvre à saveur originale Super aliment Qi’a,8.98,20650546001_EA,Nature’s Path,2019-06-28 22:41
Céréales de chia de sarrasin et de chanvre aux canneberges et à la vanille Super aliment Qi’a,8.98,20650546002_EA,Nature’s Path,2019-06-28 22:41
Céréales, petit format,2.94,20170609_EA,General Mills,2019-06-28 22:42
céréal de riz croquant,3.0,20781434_EA,le Choix du Président,2019-06-28 22:42
avoine grillee e,3.0,20783993_EA,le Choix du Président,2019-06-28 22:42
Bouchées de blé givrées,3.0,20781853_EA,le Choix du Président,2019-06-28 22:42
carrés de blé,3.0,20775519_EA,le Choix du Président,2019-06-28 22:42
céréales flocons de maïs,3.0,20783920_EA,le Choix du Président,2019-06-28 22:42
Avoine en O miel et noix,3.0,20785856_EA,le Choix du Président,2019-06-28 22:42
Céréales Fruity O’s multigrains,3.0,20786762_EA,le Choix du Président,2019-06-28 22:42
Life Céréales, Original,3.48,20637355_EA,Quaker,2019-06-28 22:42
Life Céréales, Multigrains,3.48,20638253_EA,Quaker,2019-06-28 22:42
Squares Céréales, Maïs,3.48,20637403_EA,Quaker,2019-06-28 22:42
Céréales Mini-Wheats Saveur d'érable,3.98,20545263_EA,Kellogg’s,2019-06-28 22:42
Cheerios multigrain petite,3.98,20299733_EA,General Mills,2019-06-28 22:42
Shredded Wheat,3.98,20014409_EA,None,2019-06-28 22:42
Céréales pommes et cannelle Cheerios,3.98,21104171_EA,General Mills,2019-06-28 22:42
Céréales Cheerios au miel et aux noix Mélange croquant,3.98,20695942_EA,General Mills,2019-06-28 22:42
Céréales Multi-Grain,3.98,21104058_EA,General Mills,2019-06-28 22:42
Céréales,3.98,21104173_EA,General Mills,2019-06-28 22:42
Céréales soufflées biologiques KAMUT,3.98,20103512004_EA,Nature’s Path,2019-06-28 22:42
Céréales Just Right,3.98,20841767_EA,Kellogg’s,2019-06-28 22:42
Céréales Corn Flakes,3.98,20840425_EA,Kellogg’s,2019-06-28 22:42
Céréales de riz soufflé biologique,3.98,20103512002_EA,Nature’s Path,2019-06-28 22:42
Céréales Cheerios au miel et aux noix,3.98,21104047_EA,General Mills,2019-06-28 22:42
Shreddies, saveur pain aux bananes,3.98,21000369_EA,Post,2019-06-28 22:42
Céréales Mini-Wheats Saveur de cassonade,3.98,20544553_EA,Kellogg’s,2019-06-28 22:42
Céréales Special K Originales,3.98,20793624_EA,Kellogg’s,2019-06-28 22:42
Céréales Mini-Wheats Centres, Saveur de framboise,3.98,20644195_EA,Kellogg’s,2019-06-28 22:42
All-Bran Céréales Flakes,3.99,20816418_EA,Kellogg’s,2019-06-28 22:42
Céréales Croque-Cannelle,4.18,21164570_EA,General Mills,2019-06-28 22:42
Oreo O’s,4.28,21085840_EA,Post,2019-06-28 22:42
Céréales Post Honey Maid S’mores,4.28,21167957_EA,Post,2019-06-28 22:42
Flocons multisons Flax Plus biologique,4.48,20309358001_EA,Nature’s Path,2019-06-28 22:42
Granola Hemp Plus biologique,4.48,20311234002_EA,Nature’s Path,2019-06-28 22:42
Céréales Leapin Lemurs,4.48,20318010002_EA,Nature’s Path,2019-06-28 22:42
Céréales Whole O’sä‹¢,4.48,20616396004_EA,Nature’s Path,2019-06-28 22:42
Céréales de riz croquant,4.48,20616396001_EA,Nature’s Path,2019-06-28 22:42
Flocons de maïs Honey’d®,4.48,20305710002_EA,Nature’s Path,2019-06-28 22:42
Céréales Choco Chimps biologiques,4.48,20789263001_EA,Nature’s Path,2019-06-28 22:42
Barre au beurre d’arachide,4.48,20311234004_EA,Nature’s Path,2019-06-28 22:42
Céréales multigrains 7 motifs,4.49,20084864_EA,le Choix du Président,2019-06-28 22:42
Céréales Grains anciens,4.49,20036116_EA,le Choix du Président,2019-06-28 22:42
Céréales Carrés de blé,4.69,20166588_EA,le Choix du Président,2019-06-28 22:42
Céréales Rice Krispies Riz brun Sans gluten,4.78,20695682_EA,Kellogg’s,2019-06-28 22:42
Céréales Rice Krispies originales,4.78,20646952_EA,Kellogg’s,2019-06-28 22:42
Céréales Crispix Krispies,4.78,20314049_EA,Kellogg’s,2019-06-28 22:42
Muesli aux 4 noix biologique,4.98,20897265003_EA,Jordan’s,2019-06-28 22:42
Croque Matin Copeaux de chocolat à 70 % de cacao,4.98,20652912_EA,Jordan’s,2019-06-28 22:42
GoLean Céréales Croustade fruits des champs,4.98,20591815_EA,Kashi,2019-06-28 22:42
Miel liquide,4.98,20001100_EA,sans nom,2019-06-28 22:42
Miel pur,5.98,20055665_EA,le Choix du Président,2019-06-28 22:42
Miel crémeux,5.98,20034427_EA,sans nom,2019-06-28 22:42
Miel Liquide Doré,6.98,20011837_EA,Le Miel d’Émilie,2019-06-28 22:42
Miel liquide biologique,6.98,20853722_EA,Billy Bee,2019-06-28 22:42
Miel naturel crémeux,6.98,20858728_EA,Le Miel d’Émilie,2019-06-28 22:42
Miel naturel de ferme,7.88,20857271_EA,McCormick,2019-06-28 22:42
Miel brut BeeMaid,7.98,21179957_EA,None,2019-06-28 22:42
Miel crémeux,7.98,20072342_EA,sans nom,2019-06-28 22:42
Miel de fleurs sauvages,7.98,20093550_EA,le Choix du Président,2019-06-28 22:42
Miel liquide,7.98,20033683_EA,sans nom,2019-06-28 22:42
Miel de trèfles naturel,7.99,20864333_EA,Le Miel d’Émilie,2019-06-28 22:42
Miel de trèfle,8.48,20312557_EA,None,2019-06-28 22:42
Miel crémeux,8.48,20314116_EA,None,2019-06-28 22:42
Miel de fleurs sauvages,8.48,20115509_EA,None,2019-06-28 22:42
Miel blanc liquide,10.98,20728668_EA,None,2019-06-28 22:42
Tartinade au caramel,2.18,20157381001_EA,None,2019-06-28 22:42
Tartinade croquante au chocolat et aux noisettes,2.98,21105354_EA,le Choix du Président,2019-06-28 22:42
Tartinade aux noisettes,2.98,20792384_EA,le Choix du Président,2019-06-28 22:42
Tartinade Marshmallow Fluff,2.98,20178123_EA,Marshmallow Fluff,2019-06-28 22:42
Tartinade,2.99,20089653_EA,Nutella,2019-06-28 22:42
Tartinade aux noisettes Gourmet,3.0,20145630_EA,None,2019-06-28 22:42
Fromage à tartiner Cheez Whiz léger,3.98,20659606002_EA,Kraft,2019-06-28 22:42
Tartinade Nutella moyen format,3.98,20435988_EA,Nutella,2019-06-28 22:42
Cheez Whiz original,3.98,20659606001_EA,Kraft,2019-06-28 22:42
Tartinade aux noisettes,3.98,20683943_EA,sans nom,2019-06-28 22:42
Map-O-Spread tartinade sucrée,3.98,20100492_EA,Map-O-Spread,2019-06-28 22:42
Fromage Petit Crémeux, La Fromagerie Boivin,4.78,20030667_EA,None,2019-06-28 22:42
Tartinade Nutella moyen format,4.98,20436105_EA,Nutella,2019-06-28 22:42
Tartinade de chocolat et noisettes,5.49,20696826_EA,Laura Secord,2019-06-28 22:42
Tartinade au chocolat au lait,5.49,20911789_EA,Laura Secord,2019-06-28 22:42
Fromage Cheez Whiz original,7.48,20659603001_EA,Kraft,2019-06-28 22:42
Tartinade chocolat et noisettes,8.98,20889082_EA,Nutella,2019-06-28 22:42
Tartinade Nutella paquet de 2,10.98,20574189_EA,Nutella,2019-06-28 22:42
Cheerios, chocolat et beurre d’arachide,1.0,21103500_EA,General Mills,2019-06-28 22:42
Céréales dans une tasse,1.28,21174083_EA,Kellogg’s,2019-06-28 22:42
Céréales Great Grains Mélange de noix,2.94,20329796_EA,Post,2019-06-28 22:42
Croquante canneberges amandes,3.0,20313066_EA,le Choix du Président,2019-06-28 22:42
blé soufflé entièrement naturel,3.0,20049139_EA,le Choix du Président,2019-06-28 22:42
Croquantes granola érable amandes,3.0,20318243_EA,le Choix du Président,2019-06-28 22:42
pleines de raisins secs son et raisins secs,3.0,20775732_EA,le Choix du Président,2019-06-28 22:42
céréales granola boost avec oméga-3 banane et noix,3.48,20631288002_EA,le Choix du Président,2019-06-28 22:42
Capitaine Crounche Céréales,,3.48,21082500_EA,Quaker,2019-06-28 22:42
Céréales Granola Boost avec protéines à saveur de chocolat Menu bleu,3.48,20631288004_EA,le Choix du Président,2019-06-28 22:42
céréales protéines à grains entiers avec mangue et ananas,3.74,20918383_EA,le Choix du Président,2019-06-28 22:42
Cheerios, édition spéciale,3.98,21104057_EA,General Mills,2019-06-28 22:42
Céréales Müslix Raisins secs et amandes,3.98,20837929_EA,Kellogg’s,2019-06-28 22:42
Céréales multi-son Fibres en premier Menu bleu,3.98,20324394_EA,le Choix du Président,2019-06-28 22:42
Céréales Avoine croquante Trio de petits fruits,3.98,20321525001_EA,Avoine croquante,2019-06-28 22:42
Shredded Wheat Spoon Size Céréales Chocolat Noir,3.98,21085979_EA,Post,2019-06-28 22:42
Céréales Müslix Croustade aux pommes,3.98,20838933_EA,Kellogg’s,2019-06-28 22:42
Protéines Miel, amandes et grains anciens,3.98,21160673_EA,Kellogg’s,2019-06-28 22:42
Céréales Shredded Wheat Wheat N’ Bran,3.98,20751584_EA,None,2019-06-28 22:42
Céréales multigrains en O,3.98,20721008_EA,le Choix du Président,2019-06-28 22:42
Céréales Special K Baies rouges,3.98,20647161_EA,Kellogg’s,2019-06-28 22:42
All-Bran Céréales Multi-Grain Crunch,3.98,21003253_EA,Kellogg’s,2019-06-28 22:42
Céréales Froot Loops,3.98,21018880_EA,Kellogg’s,2019-06-28 22:42
fibres et flocons de son céréales à grains entiers,3.98,20055907_EA,le Choix du Président,2019-06-28 22:42
Substitut de repas Vector céréales,3.98,20015041_EA,Kellogg’s,2019-06-28 22:42
Céréales Special K Protéines,3.98,20695638_EA,Kellogg’s,2019-06-28 22:42
Amande,3.98,20321525002_EA,Avoine croquante,2019-06-28 22:42
Céréales Vector Granola Miel et amandes,3.98,21011633_EA,Kellogg’s,2019-06-28 22:42
Lucky Charms chocolat,3.98,20887612_EA,General Mills,2019-06-28 22:42
All-Bran Céréales Original,3.98,20841177_EA,Kellogg’s,2019-06-28 22:42
Céréale Édition spéciale Avoine croquante,3.98,20887413_EA,General Mills,2019-06-28 22:42
Érable et noix,3.98,20840544_EA,Kellogg’s,2019-06-28 22:42
Céréales Vector Granola Cajous et chocolat noir,3.98,21074759_EA,Kellogg’s,2019-06-28 22:42
Nourish Pomme, framboise et amande,3.98,20939069_EA,Kellogg’s,2019-06-28 22:42
Nourish Pomme, noix de coco et amande,3.98,20939079_EA,Kellogg’s,2019-06-28 22:42
Saveur d’érable et de noix,3.98,20321525004_EA,Avoine croquante,2019-06-28 22:42
Céréales Shredded Wheat,3.98,20751615_EA,None,2019-06-28 22:42
Céréales aux dattes raisins secs et pacanes,3.98,20618943_EA,Post,2019-06-28 22:42
Céréales Special K Vanille et amandes,3.98,20695732_EA,Kellogg’s,2019-06-28 22:42
Céréales originales,4.0,20161500_EA,Fibre 1,2019-06-28 22:42
Céréales Fibre 1 Grappes au miel,4.0,20647493_EA,Fibre 1,2019-06-28 22:42
Céréales granola Croque Nature, chocolat noir et canneberges,4.18,21104785_EA,Quaker,2019-06-28 22:42
Croque Nature Céréales, Raisins Secs et Amandes,4.18,20883161_EA,Quaker,2019-06-28 22:42
Croque Nature Céréales, Légères et Croustillantes - Raisins Secs et Amandes,4.18,20934830_EA,Quaker,2019-06-28 22:42
Croque Nature Céréales, Légères et Croustillantes - Miel et Noix,4.18,20781068_EA,Quaker,2019-06-28 22:42
Croque Nature Céréales, Original,4.18,20661829_EA,Quaker,2019-06-28 22:42
Céréales Chex au riz,4.28,20376588_EA,General Mills,2019-06-28 22:42
Céréales chocolat Chex,4.28,20966716_EA,General Mills,2019-06-28 22:42
céréales de flocons de maïs flocons givrés,3.0,20784053_EA,le Choix du Président,2019-06-28 22:42
Céréales Cocoa Puffs,3.44,20891584_EA,General Mills,2019-06-28 22:42
Céréales croustillantes au beurre d'arachide Cap'n Crunch,3.49,21165489_EA,Quaker,2019-06-28 22:42
Cheerios à saveur de chocolat Céréales,3.64,21104049_EA,General Mills,2019-06-28 22:42
Céréales Nesquik,3.98,20313716_EA,Nestlé,2019-06-28 22:42
Lucky Charms,3.98,21104054_EA,General Mills,2019-06-28 22:42
Céréales,3.98,21018881_EA,Kellogg’s,2019-06-28 22:42
Céréales Cookie Crisp,3.98,21027214_EA,General Mills,2019-06-28 22:42
Grappes au son et aux raisins secs,3.98,20318643_EA,General Mills,2019-06-28 22:42
Reese Puffs,4.18,21104053_EA,General Mills,2019-06-28 22:42
Croque Céréales,4.18,21104051_EA,General Mills,2019-06-28 22:42
Céréales Sugar Crisp,4.28,20071915001_EA,Post,2019-06-28 22:42
Céréales Alpha-Bits,4.28,20071915002_EA,Post,2019-06-28 22:42
Céréales Honeycombs,4.28,20299648_EA,Post,2019-06-28 22:42
EnviroKidz Céréales Explosion de Petits Fruits Cheetah Chomps Biologique,4.48,21112260_EA,Nature’s Path,2019-06-28 22:42
Céréales Leapin Lemurs,4.48,20318010002_EA,Nature’s Path,2019-06-28 22:42
Céréales Choco Chimps biologiques,4.48,20789263001_EA,Nature’s Path,2019-06-28 22:42
Sachets Fun Pac des céréales,4.48,20067427_EA,Kellogg’s,2019-06-28 22:42
Céréales Froot Loops,4.78,20591279_EA,Kellogg’s,2019-06-28 22:42
Céréales Corn Pops,4.78,20647520001_EA,Kellogg’s,2019-06-28 22:42
Céréales Frosted Flakes, format familial,4.98,20840575_EA,Kellogg’s,2019-06-28 22:42
